Test_Date,Maturity,Base Yield,Level Up,Level Down,Mean Reversion,Twist Up-to-Down,Twist Down-to-Up
2020-11-06,41.0,0.010142670642603768,0.020390967859895026,-3.283644985185852e-05,0.012560752779748219,0.009127801425203419,0.011161527398892312
2020-11-06,42.0,0.01072471465197622,0.02083952009688539,0.0006834076774000497,0.013092168620021383,0.009730041244531362,0.011723428048265871
2020-11-06,43.0,0.011292009562473337,0.021275998298029508,0.001381672643844034,0.013609981043798625,0.010317322049210542,0.012270759710818924
2020-11-06,44.0,0.011843544940219441,0.021699888958022884,0.002060566759108484,0.014113337112698243,0.010888502061634053,0.012802649334508809
2020-11-06,45.0,0.012378741249050584,0.022110933221514584,0.002719286731960535,0.014601754029159641,0.011442911554271129,0.013318612641662897
2020-11-06,46.0,0.01289734304742729,0.022509065414520135,0.0033574676344501064,0.015075028427095294,0.01198023547196958,0.013818458008657997
2020-11-06,47.0,0.01339933698890139,0.02289436517545984,0.003975068986550534,0.01553316639598723,0.012500423531105032,0.014302212482119936
2020-11-06,48.0,0.013884888747052626,0.023267020144140282,0.004572288042390404,0.015976329413383672,0.013003621217559491,0.014770064740789568
2020-11-06,49.0,0.014354294455281469,0.023627296879475956,0.005149493691354534,0.016404792542519697,0.013490116768446692,0.01522232109378674
2020-11-06,50.0,0.014807943328008166,0.023975518211541536,0.005707176064212449,0.016818912124131113,0.013960300434793682,0.015659371549177292
2020-11-13,1.0,-0.0013747959630797668,-0.0010988424129305674,-0.0016507495114072013,-0.001542013272752829,-0.0010012289028307197,-0.0017483630221670765
2020-11-13,2.0,-0.0015155822966274046,-0.0006240364478656835,-0.0024071281437885172,-0.0015996705333402028,-0.0008714985545358322,-0.0021596660377304344
2020-11-13,3.0,-0.0015244951150045205,-1.1153033641075893e-06,-0.0030478749252105253,-0.0014987393938488136,-0.0007099023273895444,-0.002339087901736203
2020-11-13,4.0,-0.0014350783207132123,0.0007218472146277577,-0.003592003854707815,-0.001281393387320584,-0.0005272360521600961,-0.002342920588442543
2020-11-13,5.0,-0.0012737469542184465,0.0015078000752388743,-0.004055293982393682,-0.0009807010134715854,-0.00033179267594174444,-0.0022157012317437497
2020-11-13,6.0,-0.001061206130635317,0.002328437962441088,-0.004450850222492919,-0.000622452669078899,-0.00012988193173257834,-0.001992530328837838
